datetime, rank
18/07/2025 00:01:00,0.02
18/07/2025 00:02:00,0.02
18/07/2025 00:05:00,0.01
18/07/2025 00:10:00,0.04
18/07/2025 00:11:00,0.03
18/07/2025 00:14:00,0.03
18/07/2025 00:18:00,0.02
18/07/2025 00:19:00,0.05
18/07/2025 00:23:00,0.03
18/07/2025 00:26:00,0.04
18/07/2025 00:29:00,0.03
18/07/2025 00:30:00,0.04
18/07/2025 00:34:00,0.03
18/07/2025 00:38:00,0.03
18/07/2025 00:41:00,0.02
18/07/2025 00:46:00,0.04
18/07/2025 00:47:00,0.02
18/07/2025 00:50:00,0.02
18/07/2025 00:52:00,0.03
18/07/2025 00:54:00,0.03
18/07/2025 00:56:00,0.03
18/07/2025 00:57:00,0.03
18/07/2025 00:58:00,0.03
18/07/2025 00:59:00,0.06
18/07/2025 01:00:00,0.05
18/07/2025 01:01:00,0.06
18/07/2025 01:02:00,0.10
18/07/2025 01:03:00,0.10
18/07/2025 01:04:00,0.10
18/07/2025 01:05:00,0.11
18/07/2025 01:06:00,0.19
18/07/2025 01:07:00,0.19
18/07/2025 01:08:00,0.19
18/07/2025 01:09:00,0.16
18/07/2025 01:10:00,0.23
18/07/2025 01:11:00,0.18
18/07/2025 01:12:00,0.17
18/07/2025 01:14:00,0.18
18/07/2025 01:17:00,0.25
18/07/2025 01:18:00,0.24
18/07/2025 01:19:00,0.21
18/07/2025 01:20:00,0.24
18/07/2025 01:22:00,0.32
18/07/2025 01:23:00,0.40
18/07/2025 01:24:00,0.36
18/07/2025 01:25:00,0.40
18/07/2025 01:27:00,0.55
18/07/2025 01:28:00,0.59
18/07/2025 01:29:00,0.72
18/07/2025 01:30:00,0.73
18/07/2025 01:31:00,0.76
18/07/2025 01:32:00,0.70
18/07/2025 01:33:00,0.71
18/07/2025 01:34:00,0.82
18/07/2025 01:35:00,0.97
18/07/2025 01:36:00,0.86
18/07/2025 01:37:00,0.80
18/07/2025 01:38:00,0.72
18/07/2025 01:40:00,0.81
18/07/2025 01:41:00,0.87
18/07/2025 01:42:00,0.82
18/07/2025 01:43:00,0.78
18/07/2025 01:44:00,0.71
18/07/2025 01:45:00,0.69
18/07/2025 01:46:00,0.68
18/07/2025 01:47:00,0.68
18/07/2025 01:49:00,0.72
18/07/2025 01:50:00,0.67
18/07/2025 01:51:00,0.66
18/07/2025 01:52:00,0.64
18/07/2025 01:53:00,0.63
18/07/2025 01:55:00,0.52
18/07/2025 01:56:00,0.49
18/07/2025 01:57:00,0.62
18/07/2025 01:58:00,0.61
18/07/2025 02:00:00,0.73
18/07/2025 02:01:00,0.71
18/07/2025 02:02:00,0.89
18/07/2025 02:03:00,1.04
18/07/2025 02:04:00,0.88
18/07/2025 02:05:00,0.84
18/07/2025 02:06:00,0.98
18/07/2025 02:07:00,1.02
18/07/2025 02:08:00,1.19
18/07/2025 02:09:00,1.47
18/07/2025 02:10:00,1.28
18/07/2025 02:11:00,1.32
18/07/2025 02:12:00,1.29
18/07/2025 02:13:00,1.29
18/07/2025 02:14:00,1.34
18/07/2025 02:16:00,1.32
18/07/2025 02:17:00,1.29
18/07/2025 02:18:00,1.16
18/07/2025 02:19:00,1.21
18/07/2025 02:20:00,1.28
18/07/2025 02:21:00,1.27
18/07/2025 02:23:00,1.37
18/07/2025 02:24:00,1.38
18/07/2025 02:25:00,1.30
18/07/2025 02:26:00,1.28
